datetime,portfolio_value,cash,return
2021-02-06 09:30:00-05:00,100662.4000366211,96780.39991455078,0.0
2021-02-08 09:30:00-05:00,100673.0998046875,96780.39991455078,0.00010629359187253051
2021-02-09 09:30:00-05:00,100676.49976806641,96780.39991455078,3.37723124201883e-05
2021-02-10 09:30:00-05:00,100701.59986572266,96780.39991455078,0.0002493143654584973
2021-02-11 09:30:00-05:00,100692.79981689453,96780.39991455078,-8.738737855062961e-05
2021-02-12 09:30:00-05:00,100678.89997558594,96780.39991455078,-0.00013804205796119629
2021-02-13 09:30:00-05:00,100678.89997558594,96780.39991455078,0.0
2021-02-16 09:30:00-05:00,100719.99982910157,96780.39991455078,0.0004082270815990441
2021-02-17 09:30:00-05:00,100684.60004882813,96780.39991455078,-0.0003514672392126439
2021-02-18 09:30:00-05:00,100676.29987792969,96780.39991455078,-8.243734289470339e-05
2021-02-19 09:30:00-05:00,100701.09998779297,96780.39991455078,0.0002463351344195175
2021-02-20 09:30:00-05:00,100701.09998779297,96780.39991455078,0.0
2021-02-22 09:30:00-05:00,100650.99989013672,96780.39991455078,-0.0004975129135861289
2021-02-23 09:30:00-05:00,100626.99995117188,96780.39991455078,-0.00023844709929399244
2021-02-24 09:30:00-05:00,100643.69978027344,96780.39991455078,0.00016595773609129338
2021-02-25 09:30:00-05:00,100684.49995117188,96780.39991455078,0.0004053922002820176
2021-02-26 09:30:00-05:00,100623.89997558594,96780.39991455078,-0.0006018798883177245
2021-02-27 09:30:00-05:00,100623.89997558594,96780.39991455078,0.0
2021-03-01 09:30:00-05:00,100636.29987792969,96780.39991455078,0.00012323019031024174
2021-03-02 09:30:00-05:00,100678.59998779297,96780.39991455078,0.0004203265612368057
2021-03-03 09:30:00-05:00,100638.3,96780.39991455078,-0.00040028355378263214
2021-03-04 09:30:00-05:00,100592.59992675782,96780.39991455078,-0.00045410219809149943
2021-03-05 09:30:00-05:00,100584.99982910157,96780.39991455078,-7.55532480697374e-05
2021-03-06 09:30:00-05:00,100584.99982910157,96780.39991455078,0.0
2021-03-08 09:30:00-05:00,100626.99995117188,96780.39991455078,0.00041755850416724805
2021-03-09 09:30:00-05:00,100638.89997558594,96780.39991455078,0.00011825876176208006
2021-03-10 09:30:00-05:00,100677.29993896485,96780.39991455078,0.0003815618353164574
2021-03-11 09:30:00-05:00,100702.70002441407,96780.39991455078,0.0002522920803857964
2021-03-12 09:30:00-05:00,100701.09998779297,96780.39991455078,-1.58887161982868e-05
2021-03-13 09:30:00-05:00,100701.09998779297,96780.39991455078,0.0
2021-03-15 09:30:00-04:00,100751.09998779297,96780.39991455078,0.0004965189060106567
2021-03-16 09:30:00-04:00,100725.69990234375,96780.39991455078,-0.00025210727676716616
2021-03-17 09:30:00-04:00,100725.20002441407,96780.39991455078,-4.962764519556018e-06
2021-03-18 09:30:00-04:00,100679.19996337891,96780.39991455078,-0.0004566887037603662
2021-03-19 09:30:00-04:00,100679.19996337891,96780.39991455078,0.0
2021-03-20 09:30:00-04:00,100679.19996337891,96780.39991455078,0.0
2021-03-22 09:30:00-04:00,100699.49995117188,96780.39991455078,0.00020163040429754808
2021-03-23 09:30:00-04:00,100690.39991455078,96780.39991455078,-9.036824041341873e-05
2021-03-24 09:30:00-04:00,100640.20002441407,96780.39991455078,-0.0004985568651958427
2021-03-25 09:30:00-04:00,100689.6998413086,96780.39991455078,0.0004918493492911402
2021-03-26 09:30:00-04:00,100689.6998413086,96780.39991455078,0.0
2021-03-27 09:30:00-04:00,100689.6998413086,96780.39991455078,0.0
2021-03-29 09:30:00-04:00,100724.60004882813,96780.39991455078,0.00034661149625558885
2021-03-30 09:30:00-04:00,100733.79987792969,96780.39991455078,9.133646693171293e-05
2021-03-31 09:30:00-04:00,100764.39985351563,96780.39991455078,0.0003037706869295498
2021-04-01 09:30:00-04:00,100764.39985351563,96780.39991455078,0.0
2021-04-02 09:30:00-04:00,100764.39985351563,96780.39991455078,0.0
2021-04-05 09:30:00-04:00,100838.00001220703,96780.39991455078,0.0007304182707226214
2021-04-06 09:30:00-04:00,100839.79993896485,96780.39991455078,1.7849687197202257e-05
2021-04-07 09:30:00-04:00,100859.6998413086,96780.39991455078,0.00019734174756202982
2021-04-08 09:30:00-04:00,100864.30006103516,96780.39991455078,4.5610087416436684e-05
2021-04-09 09:30:00-04:00,100864.30006103516,96780.39991455078,0.0
2021-04-10 09:30:00-04:00,100864.30006103516,96780.39991455078,0.0
2021-04-12 09:30:00-04:00,100895.69990234375,96780.39991455078,0.0003113077797554098
2021-04-13 09:30:00-04:00,100908.69978027344,96780.39991455078,0.000128844717290022
2021-04-14 09:30:00-04:00,100917.79981689453,96780.39991455078,9.018089263768125e-05
2021-04-15 09:30:00-04:00,100952.89991455078,96780.39991455078,0.0003478087881418901
2021-04-16 09:30:00-04:00,100952.89991455078,96780.39991455078,0.0
2021-04-17 09:30:00-04:00,100952.89991455078,96780.39991455078,0.0
2021-04-19 09:30:00-04:00,100919.49995117188,96780.39991455078,-0.0003308469930747293
2021-04-20 09:30:00-04:00,100895.50001220703,96780.39991455078,-0.00023781270196998605
2021-04-21 09:30:00-04:00,100939.30006103516,96780.39991455078,0.0004341130062572862
2021-04-22 09:30:00-04:00,100909.09986572266,96780.39991455078,-0.0002991916458132682
2021-04-23 09:30:00-04:00,100909.09986572266,96780.39991455078,0.0
2021-04-24 09:30:00-04:00,100909.09986572266,96780.39991455078,0.0
2021-04-26 09:30:00-04:00,100959.6998413086,96780.39991455078,0.0005014411549926212
2021-04-27 09:30:00-04:00,100958.49989013672,96780.39991455078,-1.1885447101733781e-05
2021-04-28 09:30:00-04:00,100983.59998779297,96780.39991455078,0.0002486179735590177
2021-04-29 09:30:00-04:00,100956.69996337891,96780.39991455078,-0.000266380129222088
2021-04-30 09:30:00-04:00,100956.69996337891,96780.39991455078,0.0
2021-05-01 09:30:00-04:00,100956.69996337891,96780.39991455078,0.0
2021-05-03 09:30:00-04:00,100941.09998779297,96780.39991455078,-0.00015452144921135336
2021-05-04 09:30:00-04:00,100954.19996337891,96780.39991455078,0.00012977841124706124
2021-05-05 09:30:00-04:00,100938.69978027344,96780.39991455078,-0.00015353678312635122
2021-05-06 09:30:00-04:00,100979.30006103516,96780.39991455078,0.000402227102688002
2021-05-07 09:30:00-04:00,100979.30006103516,96780.39991455078,0.0
2021-05-08 09:30:00-04:00,100979.30006103516,96780.39991455078,0.0
2021-05-10 09:30:00-04:00,100911.39997558594,96780.39991455078,-0.0006724158853168571
2021-05-11 09:30:00-04:00,100892.70002441407,96780.39991455078,-0.00018531059103732428
2021-05-12 09:30:00-04:00,100851.09998779297,96780.39991455078,-0.0004123195891380105
2021-05-13 09:30:00-04:00,100912.49982910157,96780.39991455078,0.0006088167736002514
2021-05-14 09:30:00-04:00,100912.49982910157,96780.39991455078,0.0
2021-05-15 09:30:00-04:00,100912.49982910157,96780.39991455078,0.0
2021-05-17 09:30:00-04:00,100938.39979248047,96780.39991455078,0.00025665763332360925
2021-05-18 09:30:00-04:00,100849.60004882813,96780.39991455078,-0.0008797419399843021
2021-05-19 09:30:00-04:00,100898.39979248047,96780.39991455078,0.00048388633795992675
2021-05-20 09:30:00-04:00,100949.09986572266,96780.39991455078,0.0005024863956857306
2021-05-21 09:30:00-04:00,100949.09986572266,96780.39991455078,0.0
2021-05-22 09:30:00-04:00,100949.09986572266,96780.39991455078,0.0
2021-05-24 09:30:00-04:00,100983.69978027344,96780.39991455078,0.00034274614233109624
2021-05-25 09:30:00-04:00,100969.09986572266,96780.39991455078,-0.0001445769424426313
2021-05-26 09:30:00-04:00,100982.10004882813,96780.39991455078,0.00012875407548218476
2021-05-27 09:30:00-04:00,100990.09992675782,96780.39991455078,7.922075225041958e-05
2021-05-28 09:30:00-04:00,100990.09992675782,96780.39991455078,0.0
2021-05-29 09:30:00-04:00,100990.09992675782,96780.39991455078,0.0
2021-06-01 09:30:00-04:00,100984.09986572266,96780.39991455078,-5.941236853423959e-05
2021-06-02 09:30:00-04:00,100958.89997558594,96780.39991455078,-0.00024954314758685037
2021-06-03 09:30:00-04:00,100987.89991455078,96780.39991455078,0.0002872449974380409
2021-06-04 09:30:00-04:00,100987.89991455078,96780.39991455078,0.0
2021-06-05 09:30:00-04:00,100987.89991455078,96780.39991455078,0.0
2021-06-07 09:30:00-04:00,101011.49976806641,96780.39991455078,0.0002336899127082237
2021-06-08 09:30:00-04:00,101012.1998413086,96780.39991455078,6.930629124379806e-06
2021-06-09 09:30:00-04:00,101009.99982910157,96780.39991455078,-2.1779668302301936e-05
2021-06-10 09:30:00-04:00,101022.4000366211,96780.39991455078,0.00012276217741313822
2021-06-11 09:30:00-04:00,101022.4000366211,96780.39991455078,0.0
2021-06-12 09:30:00-04:00,101022.4000366211,96780.39991455078,0.0
2021-06-14 09:30:00-04:00,101034.60004882813,96780.39991455078,0.00012076541640881899
2021-06-15 09:30:00-04:00,101026.69996337891,96780.39991455078,-7.819188125057774e-05
2021-06-16 09:30:00-04:00,100997.10004882813,96780.39991455078,-0.0002929910069467967
2021-06-17 09:30:00-04:00,100951.29987792969,96780.39991455078,-0.000453480059093736
2021-06-18 09:30:00-04:00,100951.29987792969,96780.39991455078,0.0
2021-06-19 09:30:00-04:00,100951.29987792969,96780.39991455078,0.0
2021-06-21 09:30:00-04:00,100988.89997558594,96780.39991455078,0.0003724577860979572
2021-06-22 09:30:00-04:00,101012.29993896485,96780.39991455078,0.00023170827075613687
2021-06-23 09:30:00-04:00,101029.30006103516,96780.39991455078,0.00016829754476033187
2021-06-24 09:30:00-04:00,101039.39985351563,96780.39991455078,9.996894439900927e-05
2021-06-25 09:30:00-04:00,101039.39985351563,96780.39991455078,0.0
2021-06-26 09:30:00-04:00,101039.39985351563,96780.39991455078,0.0
2021-06-28 09:30:00-04:00,101059.19996337891,96780.39991455078,0.0001959642465412248
2021-06-29 09:30:00-04:00,101052.49982910157,96780.39991455078,-6.629910270194994e-05
2021-06-30 09:30:00-04:00,101069.09986572266,96780.39991455078,0.00016427140990238343
2021-07-01 09:30:00-04:00,101097.10004882813,96780.39991455078,0.000277039996820605
2021-07-02 09:30:00-04:00,101097.10004882813,96780.39991455078,0.0
2021-07-03 09:30:00-04:00,101097.10004882813,96780.39991455078,0.0
2021-07-06 09:30:00-04:00,101116.99995117188,96780.39991455078,0.00019683949721738259
2021-07-07 09:30:00-04:00,101068.19990234375,96780.39991455078,-0.0004826097377462757
2021-07-08 09:30:00-04:00,101105.69990234375,96780.39991455078,0.00037103658753423474
2021-07-09 09:30:00-04:00,101105.69990234375,96780.39991455078,0.0
2021-07-10 09:30:00-04:00,101105.69990234375,96780.39991455078,0.0
2021-07-12 09:30:00-04:00,101142.79981689453,96780.39991455078,0.0003669418696137239
2021-07-13 09:30:00-04:00,101154.39985351563,96780.39991455078,0.00011468969261385631
2021-07-14 09:30:00-04:00,101128.49989013672,96780.39991455078,-0.00025604386380040367
2021-07-15 09:30:00-04:00,101140.50001220703,96780.39991455078,0.000118662118822499
2021-07-16 09:30:00-04:00,101140.50001220703,96780.39991455078,0.0
2021-07-17 09:30:00-04:00,101140.50001220703,96780.39991455078,0.0
2021-07-19 09:30:00-04:00,101037.1998413086,96780.39991455078,-0.0010213531758886951
2021-07-20 09:30:00-04:00,101103.79987792969,96780.39991455078,0.0006591635231945059
2021-07-21 09:30:00-04:00,101127.79981689453,96780.39991455078,0.00023737919834676546
2021-07-22 09:30:00-04:00,101155.5998046875,96780.39991455078,0.0002748995611820959
2021-07-23 09:30:00-04:00,101155.5998046875,96780.39991455078,0.0
2021-07-24 09:30:00-04:00,101155.5998046875,96780.39991455078,0.0
2021-07-26 09:30:00-04:00,101179.49995117188,96780.39991455078,0.00023627111628532482
2021-07-27 09:30:00-04:00,101177.1998413086,96780.39991455078,-2.273296334132091e-05
2021-07-28 09:30:00-04:00,101178.59998779297,96780.39991455078,1.3838557368472948e-05
2021-07-29 09:30:00-04:00,101159.49995117188,96780.39991455078,-0.00018877545867801437
2021-07-30 09:30:00-04:00,101159.49995117188,96780.39991455078,0.0
2021-07-31 09:30:00-04:00,101159.49995117188,96780.39991455078,0.0
2021-08-02 09:30:00-04:00,101164.79993896485,96780.39991455078,5.239238821386216e-05
2021-08-03 09:30:00-04:00,101178.19990234375,96780.39991455078,0.0001324567773275387
2021-08-04 09:30:00-04:00,101182.59992675782,96780.39991455078,4.34878700976693e-05
2021-08-05 09:30:00-04:00,101201.39997558594,96780.39991455078,0.00018580318001060192
2021-08-06 09:30:00-04:00,101201.39997558594,96780.39991455078,0.0
2021-08-07 09:30:00-04:00,101201.39997558594,96780.39991455078,0.0
2021-08-09 09:30:00-04:00,101206.49976806641,96780.39991455078,5.0392509211238945e-05
2021-08-10 09:30:00-04:00,101218.59998779297,96780.39991455078,0.00011955970964594442
2021-08-11 09:30:00-04:00,101216.59986572266,96780.39991455078,-1.9760420224668174e-05
2021-08-12 09:30:00-04:00,101236.29987792969,96780.39991455078,0.0001946322266621614
2021-08-13 09:30:00-04:00,101236.29987792969,96780.39991455078,0.0
2021-08-14 09:30:00-04:00,101236.29987792969,96780.39991455078,0.0
2021-08-16 09:30:00-04:00,101222.79981689453,96780.39991455078,-0.00013335197998576298
2021-08-17 09:30:00-04:00,101209.99982910157,96780.39991455078,-0.0001264536034976116
2021-08-18 09:30:00-04:00,101143.0998046875,96780.39991455078,-0.0006610021196228333
2021-08-19 09:30:00-04:00,101182.70002441407,96780.39991455078,0.0003915266568161879
2021-08-20 09:30:00-04:00,101182.70002441407,96780.39991455078,0.0
2021-08-21 09:30:00-04:00,101182.70002441407,96780.39991455078,0.0
2021-08-23 09:30:00-04:00,101260.09992675782,96780.39991455078,0.0007649519366954571
2021-08-24 09:30:00-04:00,101262.10004882813,96780.39991455078,1.9752321711807852e-05
2021-08-25 09:30:00-04:00,101266.49976806641,96780.39991455078,4.3448824744496406e-05
2021-08-26 09:30:00-04:00,101251.59986572266,96780.39991455078,-0.00014713555201251172
2021-08-27 09:30:00-04:00,101251.59986572266,96780.39991455078,0.0
2021-08-28 09:30:00-04:00,101251.59986572266,96780.39991455078,0.0
2021-08-30 09:30:00-04:00,101301.69996337891,96780.39991455078,0.0004948079607896005
2021-08-31 09:30:00-04:00,101305.99989013672,96780.39991455078,4.2446738399926076e-05
2021-09-01 09:30:00-04:00,101313.59998779297,96780.39991455078,7.502119977575994e-05
2021-09-02 09:30:00-04:00,101300.20002441407,96780.39991455078,-0.0001322622370591997
2021-09-03 09:30:00-04:00,101300.20002441407,96780.39991455078,0.0
2021-09-04 09:30:00-04:00,101300.20002441407,96780.39991455078,0.0
2021-09-07 09:30:00-04:00,101289.30006103516,96780.39991455078,-0.00010760061062342618
2021-09-08 09:30:00-04:00,101287.4000366211,96780.39991455078,-1.8758392178797045e-05
2021-09-09 09:30:00-04:00,101290.8,96780.39991455078,3.356748596239356e-05
2021-09-10 09:30:00-04:00,101290.8,96780.39991455078,0.0
2021-09-11 09:30:00-04:00,101290.8,96780.39991455078,0.0
2021-09-13 09:30:00-04:00,101261.59986572266,96780.39991455078,-0.0002882802216720437
2021-09-14 09:30:00-04:00,101226.59986572266,96780.39991455078,-0.0003456394136218677
2021-09-15 09:30:00-04:00,101253.59998779297,96780.39991455078,0.0002667295168081729
2021-09-16 09:30:00-04:00,101229.60004882813,96780.39991455078,-0.00023702800658675915
2021-09-17 09:30:00-04:00,101229.60004882813,96780.39991455078,0.0
2021-09-18 09:30:00-04:00,101229.60004882813,96780.39991455078,0.0
2021-09-20 09:30:00-04:00,101145.69990234375,96780.39991455078,-0.000828810411617753
2021-09-21 09:30:00-04:00,101140.89979248047,96780.39991455078,-4.745737948241846e-05
2021-09-22 09:30:00-04:00,101178.89997558594,96780.39991455078,0.0003757152960219834
2021-09-23 09:30:00-04:00,101194.79993896485,96780.39991455078,0.0001571470275198994
2021-09-24 09:30:00-04:00,101194.79993896485,96780.39991455078,0.0
2021-09-25 09:30:00-04:00,101194.79993896485,96780.39991455078,0.0
2021-09-27 09:30:00-04:00,101177.29993896485,96780.39991455078,-0.00017293378721594532
2021-09-28 09:30:00-04:00,101132.29993896485,96780.39991455078,-0.0004447637960999229
2021-09-29 09:30:00-04:00,101140.5998046875,96780.39991455078,8.206938562316246e-05
2021-09-30 09:30:00-04:00,101090.20002441407,96780.39991455078,-0.0004983140338377101
2021-10-01 09:30:00-04:00,101090.20002441407,96780.39991455078,0.0
2021-10-02 09:30:00-04:00,101090.20002441407,96780.39991455078,0.0
2021-10-04 09:30:00-04:00,101082.79981689453,96780.39991455078,-7.320400511368064e-05
2021-10-05 09:30:00-04:00,101073.0998046875,96780.39991455078,-9.59610559323476e-05
2021-10-06 09:30:00-04:00,101164.30006103516,96780.39991455078,0.0009023197717681342
2021-10-07 09:30:00-04:00,101175.20002441407,96780.39991455078,0.00010774515686184927
2021-10-08 09:30:00-04:00,101175.20002441407,96780.39991455078,0.0
2021-10-09 09:30:00-04:00,101175.20002441407,96780.39991455078,0.0
2021-10-11 09:30:00-04:00,101137.10004882813,96780.39991455078,-0.00037657425512127585
2021-10-12 09:30:00-04:00,101127.49982910157,96780.39991455078,-9.49228297224547e-05
2021-10-13 09:30:00-04:00,101171.19978027344,96780.39991455078,0.00043212727740460366
2021-10-14 09:30:00-04:00,101227.89991455078,96780.39991455078,0.0005604375000047845
2021-10-15 09:30:00-04:00,101227.89991455078,96780.39991455078,0.0
2021-10-16 09:30:00-04:00,101227.89991455078,96780.39991455078,0.0
2021-10-18 09:30:00-04:00,101269.60004882813,96780.39991455078,0.00041194309387582173
2021-10-19 09:30:00-04:00,101291.69996337891,96780.39991455078,0.00021822851616004613
2021-10-20 09:30:00-04:00,101298.0998046875,96780.39991455078,6.318228750146204e-05
2021-10-21 09:30:00-04:00,101311.69996337891,96780.39991455078,0.00013425877403050457
2021-10-22 09:30:00-04:00,101311.69996337891,96780.39991455078,0.0
2021-10-23 09:30:00-04:00,101311.69996337891,96780.39991455078,0.0
2021-10-25 09:30:00-04:00,101352.4000366211,96780.39991455078,0.0004017312241024751
2021-10-26 09:30:00-04:00,101344.9000366211,96780.39991455078,-7.399923432782618e-05
2021-10-27 09:30:00-04:00,101334.99982910157,96780.39991455078,-9.768826567446709e-05
2021-10-28 09:30:00-04:00,101339.09986572266,96780.39991455078,4.046022231229962e-05
2021-10-29 09:30:00-04:00,101339.09986572266,96780.39991455078,0.0
2021-10-30 09:30:00-04:00,101339.09986572266,96780.39991455078,0.0
2021-11-01 09:30:00-04:00,101382.59992675782,96780.39991455078,0.000429252490823373
2021-11-02 09:30:00-04:00,101393.39979248047,96780.39991455078,0.00010652583116299574
2021-11-03 09:30:00-04:00,101433.99976806641,96780.39991455078,0.00040042030022702235
2021-11-04 09:30:00-04:00,101473.19990234375,96780.39991455078,0.0003864595142355487
2021-11-05 09:30:00-04:00,101473.19990234375,96780.39991455078,0.0
2021-11-06 09:30:00-04:00,101473.19990234375,96780.39991455078,0.0
2021-11-08 09:30:00-05:00,101477.4000366211,96780.39991455078,4.1391562317860675e-05
2021-11-09 09:30:00-05:00,101473.59998779297,96780.39991455078,-3.744724270382527e-05
2021-11-10 09:30:00-05:00,101436.19978027344,96780.39991455078,-0.00036857081570018657
2021-11-11 09:30:00-05:00,101432.49982910157,96780.39991455078,-3.647564853459517e-05
2021-11-12 09:30:00-05:00,101431.59986572266,96780.39991455078,-8.872534744019944e-06
2021-11-13 09:30:00-05:00,101431.59986572266,96780.39991455078,0.0
2021-11-15 09:30:00-05:00,101466.80006103516,96780.39991455078,0.00034703381746026274
2021-11-16 09:30:00-05:00,101451.89985351563,96780.39991455078,-0.00014684810707121798
2021-11-17 09:30:00-05:00,101470.39991455078,96780.39991455078,0.00018235302701929967
2021-11-18 09:30:00-05:00,101472.79981689453,96780.39991455078,2.365125539838253e-05
2021-11-19 09:30:00-05:00,101476.49976806641,96780.39991455078,3.646249220046194e-05
2021-11-20 09:30:00-05:00,101476.49976806641,96780.39991455078,0.0
2021-11-22 09:30:00-05:00,101489.30006103516,96780.39991455078,0.00012614046599956907
2021-11-23 09:30:00-05:00,101452.59992675782,96780.39991455078,-0.0003616157984661639
2021-11-24 09:30:00-05:00,101440.99989013672,96780.39991455078,-0.00011433947113692611
2021-11-25 09:30:00-05:00,101440.99989013672,96780.39991455078,0.0
2021-11-26 09:30:00-05:00,101403.79987792969,96780.39991455078,-0.00036671574853675004
2021-11-27 09:30:00-05:00,101403.79987792969,96780.39991455078,0.0
2021-11-29 09:30:00-05:00,101421.09998779297,96780.39991455078,0.00017060612998820446
2021-11-30 09:30:00-05:00,101400.39991455078,96780.39991455078,-0.00020410026360073719
2021-12-01 09:30:00-05:00,101396.80006103516,96780.39991455078,-3.55013739458121e-05
2021-12-02 09:30:00-05:00,101287.70002441407,96780.39991455078,-0.0010759711998349353
2021-12-03 09:30:00-05:00,101372.10004882813,96780.39991455078,0.0008332702232720646
2021-12-04 09:30:00-05:00,101372.10004882813,96780.39991455078,0.0
2021-12-06 09:30:00-05:00,101341.69996337891,96780.39991455078,-0.00029988611693532174
2021-12-07 09:30:00-05:00,101424.49995117188,96780.39991455078,0.0008170376836276194
2021-12-08 09:30:00-05:00,101467.4000366211,96780.39991455078,0.0004229755677362945
2021-12-09 09:30:00-05:00,101461.89985351563,96780.39991455078,-5.420640622977313e-05
2021-12-10 09:30:00-05:00,101472.70002441407,96780.39991455078,0.00010644558118899639
2021-12-11 09:30:00-05:00,101472.70002441407,96780.39991455078,0.0
2021-12-13 09:30:00-05:00,101482.29993896485,96780.39991455078,9.46058846218456e-05
2021-12-14 09:30:00-05:00,101411.29987792969,96780.39991455078,-0.0006996299953574425
2021-12-15 09:30:00-05:00,101414.60004882813,96780.39991455078,3.254243760220099e-05
2021-12-16 09:30:00-05:00,101506.09998779297,96780.39991455078,0.000902236353747865
2021-12-17 09:30:00-05:00,101395.89979248047,96780.39991455078,-0.0010856509640874146
2021-12-18 09:30:00-05:00,101395.89979248047,96780.39991455078,0.0
2021-12-20 09:30:00-05:00,101341.53002441407,96796.72991455079,-0.0005362126888530661
2021-12-21 09:30:00-05:00,101382.82976806641,96796.72991455079,0.0004075302952539772
2021-12-22 09:30:00-05:00,101424.63,96796.72991455079,0.00041230089976007633
2021-12-23 09:30:00-05:00,101484.22991455079,96796.72991455079,0.0005876276260587954
2021-12-24 09:30:00-05:00,101484.22991455079,96796.72991455079,0.0
2021-12-27 09:30:00-05:00,101517.32989013672,96796.72991455079,0.00032615880924358187
2021-12-28 09:30:00-05:00,101573.92992675782,96796.72991455079,0.0005575406354989543
2021-12-29 09:30:00-05:00,101566.53002441407,96796.72991455079,-7.285237805687572e-05
2021-12-30 09:30:00-05:00,101576.0298413086,96796.72991455079,9.353294724401273e-05
2021-12-31 09:30:00-05:00,101553.13006103516,96796.72991455079,-0.00022544472656804704
2022-01-01 09:30:00-05:00,101553.13006103516,96796.72991455079,0.0
2022-01-03 09:30:00-05:00,101559.72979248047,96796.72991455079,6.498796680465269e-05
2022-01-04 09:30:00-05:00,101588.92992675782,96796.72991455079,0.00028751685670114213
2022-01-05 09:30:00-05:00,101568.32995117188,96796.72991455079,-0.00020277775935617637
2022-01-06 09:30:00-05:00,101475.63006103516,96796.72991455079,-0.0009126849893198452
2022-01-07 09:30:00-05:00,101476.2300366211,96796.72991455079,5.9125090978717765e-06
2022-01-08 09:30:00-05:00,101476.2300366211,96796.72991455079,0.0
2022-01-10 09:30:00-05:00,101423.7300366211,96796.72991455079,-0.0005173625388039671
2022-01-11 09:30:00-05:00,101449.03002441407,96796.72991455079,0.00024944840604690377
2022-01-12 09:30:00-05:00,101512.62987792969,96796.72991455079,0.0006269143578832015
2022-01-13 09:30:00-05:00,101518.62993896485,96796.72991455079,5.910654706098306e-05
2022-01-14 09:30:00-05:00,101408.62993896485,96796.72991455079,-0.0010835449618078474
2022-01-15 09:30:00-05:00,101408.62993896485,96796.72991455079,0.0
2022-01-18 09:30:00-05:00,101394.12981689454,96796.72991455079,-0.00014298706213700108
2022-01-19 09:30:00-05:00,101378.02996337891,96796.72991455079,-0.0001587848679671655
2022-01-20 09:30:00-05:00,101334.22991455079,96796.72991455079,-0.00043204675454777686
2022-01-21 09:30:00-05:00,101252.32989013672,96796.72991455079,-0.0008082167741653157
2022-01-22 09:30:00-05:00,101252.32989013672,96796.72991455079,0.0
2022-01-24 09:30:00-05:00,101117.02990234375,96796.72991455079,-0.0013362654265810514
2022-01-25 09:30:00-05:00,101127.32989013672,96796.72991455079,0.00010186204839013335
2022-01-26 09:30:00-05:00,101203.92992675782,96796.72991455079,0.0007574612788088242
2022-01-27 09:30:00-05:00,101179.33001220704,96796.72991455079,-0.00024307272028456506
2022-01-28 09:30:00-05:00,101123.5298413086,96796.72991455079,-0.0005514977307292668
2022-01-29 09:30:00-05:00,101123.5298413086,96796.72991455079,0.0
2022-01-31 09:30:00-05:00,101209.12981689454,96796.72991455079,0.0008464891971262656
2022-02-01 09:30:00-05:00,101303.5298413086,96796.72991455079,0.0009327224192605676
2022-02-02 09:30:00-05:00,101351.72991455079,96796.72991455079,0.00047579855625645706
2022-02-03 09:30:00-05:00,101306.2300366211,96796.72991455079,-0.0004489304520806092
2022-02-04 09:30:00-05:00,101260.22997558594,96796.72991455079,-0.00045406941921066757
2022-02-05 09:30:00-05:00,101260.22997558594,96796.72991455079,0.0
2022-02-07 09:30:00-05:00,101291.83001220704,96796.72991455079,0.00031206759681179363
2022-02-08 09:30:00-05:00,101264.03002441407,96796.72991455079,-0.000274454393701995
2022-02-09 09:30:00-05:00,101348.92992675782,96796.72991455079,0.0008384013782907207
2022-02-10 09:30:00-05:00,101310.12987792969,96796.72991455079,-0.00038283629492852356
2022-02-11 09:30:00-05:00,101290.82995117188,96796.72991455079,-0.00019050342528503794
2022-02-12 09:30:00-05:00,101290.82995117188,96796.72991455079,0.0
2022-02-14 09:30:00-05:00,101195.93004882813,96796.72991455079,-0.0009369051708777443
2022-02-15 09:30:00-05:00,101234.03002441407,96796.72991455079,0.0003764971137432127
2022-02-16 09:30:00-05:00,101236.0298413086,96796.72991455079,1.975439379475752e-05
2022-02-17 09:30:00-05:00,101228.92992675782,96796.72991455079,-7.013228948138384e-05
2022-02-18 09:30:00-05:00,101170.02978027344,96796.72991455079,-0.0005818509247009773
2022-02-19 09:30:00-05:00,101170.02978027344,96796.72991455079,0.0
2022-02-22 09:30:00-05:00,101115.63006103516,96796.72991455079,-0.0005377058735321905
2022-02-23 09:30:00-05:00,101123.32995117188,96796.72991455079,7.614935625754882e-05
2022-02-24 09:30:00-05:00,100906.9298046875,96796.72991455079,-0.0021399626237472713
2022-02-25 09:30:00-05:00,101092.82976806641,96796.72991455079,0.0018422913444966493
2022-02-26 09:30:00-05:00,101092.82976806641,96796.72991455079,0.0
2022-02-28 09:30:00-05:00,101117.02990234375,96796.72991455079,0.00023938526929034865
2022-03-01 09:30:00-05:00,101147.13,96796.72991455079,0.00029767584832463
2022-03-02 09:30:00-05:00,101120.42986572266,96796.72991455079,-0.00026397322669802215
2022-03-03 09:30:00-05:00,101201.42992675782,96796.72991455079,0.000801025679407319
2022-03-04 09:30:00-05:00,101114.22991455079,96796.72991455079,-0.0008616480248365699
2022-03-05 09:30:00-05:00,101114.22991455079,96796.72991455079,0.0
2022-03-07 09:30:00-05:00,101112.22979248047,96796.72991455079,-1.9780816923664624e-05
2022-03-08 09:30:00-05:00,100992.92986572266,96796.72991455079,-0.0011798763315047367
2022-03-09 09:30:00-05:00,101048.13006103516,96796.72991455079,0.0005465748482185173
2022-03-10 09:30:00-05:00,101021.9298046875,96796.72991455079,-0.0002592849202833758
2022-03-11 09:30:00-05:00,101077.92986572266,96796.72991455079,0.0005543356887303119
